NODENAME;AVG.FREQ;DEF.FREQ;TIME;CPI;TPI;GBS;DC-NODE-POWER;DRAM-POWER;PCK-POWER;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SP_SINGLE;SP_128;SP_256;SP_512;DP_SINGLE;DP_128;DP_256;DP_512;FIRST_EVENT;LEVEL;SIZE;ITERATIONS
cmp2552;2102400;2100000;1.001191;0.658291;25.615259;74.665774;251.504957;22.821683;186.594799;20628023489;31335728450;38.306758;0;0;0;9;1905848;0;0;290573573;5350742;9794905880;0;1;1;1;1440
cmp2550;2088000;2100000;1.001470;1.081992;83.399066;148.699987;310.120254;32.164474;261.756699;20744908416;19172887102;40.559509;0;0;0;10;6095152;0;0;286476326;4128720;10392543800;0;1;1;1;1440
cmp2551;2088000;2100000;1.001502;2.146384;164.739371;146.380563;301.839128;32.922557;257.419908;20509022830;9555151335;41.345745;0;0;0;9;1007412;0;0;350246101;4554838;10540990108;0;1;1;1;1440
cmp2544;2088000;2100000;1.001709;1.285129;101.443068;152.469524;333.861597;34.340608;249.829334;20775374243;16165984537;44.927988;0;0;0;13;6443148;0;0;305797949;3657180;11527463292;0;1;1;1;1440
cmp2549;2088000;2100000;1.001407;1.390648;138.562701;149.166262;326.750260;33.411784;249.863324;16097256529;11575363298;37.117492;0;0;0;6;2003616;0;0;300827459;4359152;9474311060;0;1;1;1;1440
cmp2539;2088000;2100000;1.001914;1.993335;164.337090;157.156203;329.614782;35.408793;254.571368;20507196279;10287883378;39.148967;0;0;0;13;2040232;0;0;268422446;4608098;10047002452;0;1;1;1;1440
cmp2540;2088000;2100000;1.001654;2.756072;225.810285;156.072280;342.360633;34.924029;253.501988;20487566240;7433610238;32.785473;0;0;0;8;1374736;0;0;298251497;4444096;8337958684;0;1;1;1;1440
cmp2538;2088000;2100000;1.001816;1.889027;180.083029;157.030058;299.379327;35.812356;264.339814;17718865544;9379891975;40.223207;0;0;0;13;1416108;0;0;257449825;4698098;10340712824;0;1;1;1;1440
cmp2537;2088000;2100000;1.001804;1.046277;76.060462;149.526186;345.511125;33.834364;257.227940;22125228141;21146629006;32.016836;0;0;0;9;7710992;0;0;280822577;3146798;8149006592;0;1;1;1;1300
cmp2543;2088000;2100000;1.001683;1.470052;119.115533;154.842865;301.207897;35.853150;260.381116;20553499243;13981473106;38.835180;0;0;0;3;4778404;0;0;320968391;4008724;9907227672;0;1;1;1;1450
cmp2552;2086200;2100000;1.001491;0.655679;25.214990;73.784827;240.939139;22.635397;186.052288;20632240748;31467004361;36.124568;0;0;0;6;1499560;0;0;246343108;5110736;9267690740;0;1;1;1;1450
cmp2550;2088000;2100000;1.001770;1.135851;88.723173;150.831019;345.890973;32.410338;262.082964;20770311230;18286116851;40.135414;0;0;0;13;6018640;0;0;268337495;3822898;10302466712;0;1;1;1;1450
cmp2551;2088000;2100000;1.001802;2.273401;176.251514;147.740509;340.608360;33.039373;257.501058;20498612463;9016714630;41.259089;0;0;0;13;993628;0;0;283895061;3885364;10588442104;0;1;1;1;1450
cmp2544;2088000;2100000;1.001909;1.374514;110.024825;154.851294;338.015561;34.589463;250.030930;20811409361;15140924262;44.644341;0;0;0;13;5984540;0;0;273255380;2983972;11488717120;0;1;1;1;1450
cmp2549;2088000;2100000;1.001707;1.435384;143.960929;150.230823;334.694177;33.567195;249.987494;16111018154;11224186003;36.337909;0;0;0;3;1054936;0;0;302079049;4043982;9271750096;0;1;1;1;1450
cmp2539;2088000;2100000;1.001913;1.971198;162.057289;156.601566;339.078906;35.320004;254.030917;20492166259;10395792072;38.316215;0;0;0;9;2071116;0;0;223460437;4068886;9872907124;0;1;1;1;1450
cmp2540;2088000;2100000;1.002054;2.934631;238.317394;154.632351;308.397329;34.635257;252.284082;20487514326;6981291761;32.828298;0;0;0;2;496424;0;0;258568383;3913128;8393795876;0;1;1;1;1450
cmp2538;2088000;2100000;1.001916;1.903316;179.293945;155.317026;347.027760;35.599761;263.398056;17737627882;9319329501;39.812823;0;0;0;5;1270196;0;0;223178331;4304630;10268380624;0;1;1;1;1450
cmp2537;2088000;2100000;1.001704;1.005979;71.976660;147.241546;345.186530;33.514947;256.331168;22134375264;22002811439;30.641173;0;0;0;18;7737596;0;0;304320308;3410462;7761742496;0;1;1;1;1310
cmp2543;2088000;2100000;1.002083;1.381690;110.447557;152.602861;342.613636;35.588572;259.819684;20540964286;14866547597;38.286735;0;0;0;13;5152940;0;0;358828741;4419932;9728042248;0;1;1;1;1460
cmp2552;2098800;2100000;1.001291;0.657303;25.425320;74.148320;245.085097;22.757574;186.518944;20609172711;31354164836;38.224182;0;0;0;13;2713056;0;0;299393330;5765148;9764113896;0;1;1;1;1460
cmp2550;2088000;2100000;1.001770;1.070222;82.401719;148.501557;334.717151;32.109648;261.708005;20746096052;19384857991;40.235757;0;0;0;7;5964536;0;0;286066743;4278606;10310788704;0;1;1;1;1460
cmp2551;2088000;2100000;1.001702;2.165034;165.870177;146.173657;336.485602;32.894114;257.444627;20521245963;9478488425;40.954544;0;0;0;0;1267628;0;0;326837578;4513976;10463232364;0;1;1;1;1460
cmp2544;2088000;2100000;1.001809;1.310719;103.398170;152.494742;327.176373;34.262364;249.723030;20793920737;15864518828;44.304517;0;0;0;8;6429780;0;0;308134612;3599404;11362013344;0;1;1;1;1460
cmp2549;2088000;2100000;1.001407;1.409136;139.738509;148.771929;333.518373;33.353909;249.870387;16131260184;11447623517;37.120965;0;0;0;13;1918648;0;0;305226355;4455212;9470818380;0;1;1;1;1460
cmp2539;2088000;2100000;1.001514;2.010872;165.544109;156.825790;337.928545;35.315485;254.658398;20485417505;10187331309;38.835095;0;0;0;6;1529420;0;0;279166307;4596990;9949936700;0;1;1;1;1460
cmp2540;2088000;2100000;1.001854;2.768173;226.505489;155.943702;338.132201;34.873007;253.442541;20501550545;7406167742;32.823141;0;0;0;8;1067440;0;0;288948717;4465018;8359204256;0;1;1;1;1460
cmp2538;2088000;2100000;1.001716;1.883499;178.821174;156.868841;349.765702;35.847619;264.757359;17771645911;9435441468;40.494946;0;0;0;10;688720;0;0;241323268;4626086;10428213440;0;1;1;1;1460
cmp2537;2088300;2100000;1.001704;1.050041;76.450263;149.620929;346.501987;33.800657;257.052034;22103400294;21050036631;32.279423;0;0;0;9;8003396;0;0;314186193;3242652;8183631776;0;1;1;1;1320
cmp2543;2088000;2100000;1.001883;1.458649;118.327377;154.976269;347.857819;35.929885;260.354048;20551688362;14089539423;38.498389;0;0;0;9;4980248;0;0;323343912;4124496;9817782304;0;1;1;1;1470
cmp2552;2088000;2100000;1.001491;0.656686;25.506493;74.508760;254.907106;22.734292;186.880338;20628192879;31412588194;36.674282;0;0;0;9;1462068;0;0;268407252;5017056;9390635052;0;1;1;1;1470
cmp2550;2088000;2100000;1.001870;1.128919;88.259991;150.878503;339.808259;32.411022;262.250241;20760493511;18389703726;40.734233;0;0;0;7;6222584;0;0;265619606;3820770;10463917440;0;1;1;1;1470
cmp2551;2088000;2100000;1.001902;2.320974;180.125971;147.919755;337.181615;33.094144;257.477842;20504304379;8834353712;40.802365;0;0;0;9;874112;0;0;306096125;4071718;10446840976;0;1;1;1;1470
cmp2544;2088000;2100000;1.001809;1.382092;110.716944;154.923163;329.814999;34.599899;249.923065;20802915589;15051755453;44.847454;0;0;0;8;6103808;0;0;263393417;3286756;11550529652;0;1;1;1;1470
cmp2549;2088000;2100000;1.001807;1.437181;144.105246;150.618181;332.154164;33.590978;249.987877;16158200574;11242983704;36.441398;0;0;0;3;1198164;0;0;292652630;4028306;9309292368;0;1;1;1;1470
cmp2539;2088000;2100000;1.001713;2.001441;165.443699;157.498834;329.834661;35.444508;254.322033;20493365783;10239304614;38.576833;0;0;0;6;1903852;0;0;246378902;4104980;9916804616;0;1;1;1;1470
cmp2540;2088000;2100000;1.001954;2.849885;232.033910;154.933543;337.641114;34.690634;252.573070;20472420011;7183594681;32.399746;0;0;0;2;881160;0;0;275886190;4043138;8262102240;0;1;1;1;1470
cmp2538;2088000;2100000;1.002016;1.870574;176.061470;155.490596;332.637769;35.627671;263.347605;17774171521;9501985736;40.034061;0;0;0;7;1017844;0;0;236752864;4300218;10314448524;0;1;1;1;1470
cmp2537;2088300;2100000;1.001704;1.011267;70.900680;144.054066;315.443259;33.059486;253.616649;22099396079;21853176457;29.391773;0;0;0;6;6393260;0;0;262688467;3115644;7475662644;0;1;1;1;1330
cmp2543;2088000;2100000;1.001983;1.427009;111.638194;149.458659;334.112754;35.149005;256.873061;20553939800;14403515357;37.413010;0;0;0;6;4719324;0;0;335710393;4153902;9520469060;0;1;1;1;1480
cmp2552;2093400;2100000;1.001191;0.662833;24.505219;70.947103;241.216914;22.239524;183.846151;20629901153;31123831753;36.380093;0;0;0;19;1742872;0;0;280759925;5139176;9297472772;0;1;1;1;1480
cmp2550;2088000;2100000;1.001870;1.101394;82.925519;145.172182;349.437387;31.646037;258.941763;20741926271;18832431993;38.824780;0;0;0;10;6080836;0;0;260596114;3951910;9965523472;0;1;1;1;1480
cmp2551;2088000;2100000;1.001702;2.150041;160.588173;142.461491;329.511237;32.412204;254.558190;20514878129;9541620142;38.958567;0;0;0;3;981064;0;0;305038812;4363518;9959315284;0;1;1;1;1480
cmp2544;2088000;2100000;1.002009;1.348747;103.914598;149.009890;334.010007;33.798565;246.623716;20808497862;15428017077;42.566296;0;0;0;10;6270396;0;0;284957367;3510608;10929424800;0;1;1;1;1480
cmp2549;2088000;2100000;1.001707;1.410514;135.492975;144.644014;290.162364;32.809954;246.478370;16195774111;11482178852;35.929498;0;0;0;13;1862160;0;0;273078488;4098596;9192232732;0;1;1;1;1480
cmp2539;2088000;2100000;1.001613;1.881473;150.421670;152.257771;302.785655;34.706530;251.653753;20481754799;10886019358;37.726241;0;0;0;16;1536752;0;0;251287129;4666380;9686486532;0;1;1;1;1480
cmp2540;2088000;2100000;1.001554;2.719313;216.633961;151.912910;332.093028;34.360205;250.586362;20506978923;7541235668;31.494300;0;0;0;11;1957236;0;0;300662821;4662268;7993573440;0;1;1;1;1480
cmp2538;2088000;2100000;1.001916;1.756569;162.241658;152.869050;338.487957;35.274682;261.497122;17805480382;10136508081;40.001268;0;0;0;2;504416;0;0;329184159;4604786;10212525212;0;1;1;1;1480
cmp2537;2088600;2100000;1.002004;1.038406;75.497111;149.297589;348.383769;33.747989;257.063985;22093219439;21276092722;31.369118;0;0;0;9;7724656;0;0;324303414;3399984;7936147748;0;1;1;1;1340
cmp2543;2088000;2100000;1.001783;1.446681;117.042742;154.513856;355.096064;35.817674;260.378135;20543250865;14200265717;39.175148;0;0;0;6;5035484;0;0;357593580;4373824;9960628040;0;1;1;1;1490
cmp2552;2091300;2100000;1.001292;0.658610;25.830885;75.309263;243.966517;22.897875;187.237992;20644193397;31345089332;38.466904;0;0;0;9;1995972;0;0;288715235;5269554;9839962408;0;1;1;1;1490
cmp2550;2088000;2100000;1.001570;1.125806;88.154145;151.118707;304.793474;32.433602;262.883830;20754885696;18435574349;41.247756;0;0;0;7;6394764;0;0;283679613;4084856;10577555128;0;1;1;1;1490
cmp2551;2088000;2100000;1.002002;2.247948;174.939643;148.303516;339.022812;33.155113;258.023701;20503012713;9120769852;41.585152;0;0;0;13;1178524;0;0;331542013;4532870;10628111992;0;1;1;1;1490
cmp2544;2088300;2100000;1.001909;1.353540;108.415173;154.757515;289.997936;34.567899;250.422510;20785527160;15356417629;45.104824;0;0;0;10;6387876;0;0;293381349;3605384;11588977504;0;1;1;1;1490
cmp2549;2088000;2100000;1.001807;1.448087;144.997662;150.883062;336.960579;33.604652;250.459955;16209076191;11193437138;37.527703;0;0;0;0;1180536;0;0;319397243;4412772;9568567248;0;1;1;1;1490
cmp2539;2088000;2100000;1.001914;1.999032;165.227438;157.494268;343.876592;35.409763;254.802280;20498990785;10254457369;38.208374;0;0;0;13;1972020;0;0;273988565;4194650;9793919832;0;1;1;1;1490
cmp2540;2088000;2100000;1.001854;2.834474;232.495552;156.186313;345.124900;34.974229;253.357907;20483555582;7226579834;32.378617;0;0;0;5;1091384;0;0;284561582;4151692;8246684684;0;1;1;1;1490
cmp2538;2088000;2100000;1.002116;1.841860;174.383644;156.839443;312.383696;35.789609;264.517210;17824774792;9677594230;40.641215;0;0;0;2;715020;0;0;314746931;4323960;10397901388;0;1;1;1;1490
cmp2537;2088000;2100000;1.001904;1.016311;73.123166;147.634309;341.548224;33.559037;256.375597;22074198002;21719927555;30.768770;0;0;0;9;7076384;0;0;280977636;3076386;7821332592;0;1;1;1;1350
cmp2543;2088000;2100000;1.001883;1.406790;112.459461;152.649839;341.981882;35.550852;259.133221;20542182763;14602162749;37.546258;0;0;0;6;4073448;0;0;334116343;4040826;9556967876;0;1;1;1;1500
cmp2552;2091000;2100000;1.001391;0.650846;24.708815;72.818234;227.191885;22.536913;185.369878;20623870603;31687790295;36.777514;0;0;0;13;1889376;0;0;279395924;4994658;9405479520;0;1;1;1;1500
cmp2550;2088000;2100000;1.001770;1.089027;83.585196;147.921696;346.823023;31.980705;260.811295;20730465881;19035768086;39.075864;0;0;0;13;6233192;0;0;261696653;3883734;10029509616;0;1;1;1;1500
cmp2551;2088000;2100000;1.001702;2.205811;168.123760;145.270044;304.523423;32.802658;256.737970;20499986551;9293626381;39.667412;0;0;0;9;1616464;0;0;315111733;4090584;10135736504;0;1;1;1;1500
cmp2544;2088000;2100000;1.001809;1.346216;105.825018;151.944860;329.422808;34.190042;248.867943;20792042218;15444809213;43.359495;0;0;0;8;6183164;0;0;285480311;3232664;11136141080;0;1;1;1;1500
cmp2549;2088000;2100000;1.001607;1.404278;137.287884;147.538321;333.361688;33.221520;249.040204;16230160481;11557658197;36.924910;0;0;0;13;1189028;0;0;298528947;4160174;9428818708;0;1;1;1;1500
cmp2539;2088000;2100000;1.002213;2.008412;163.061157;154.646926;331.099078;34.974162;252.992207;20497629001;10205888114;38.115973;0;0;0;6;2188976;0;0;247026106;4225592;9799278952;0;1;1;1;1500
cmp2540;2088000;2100000;1.002054;2.845816;228.776640;153.052934;346.727717;34.497107;251.781831;20484622049;7198153546;32.625148;0;0;0;0;534640;0;0;265479498;4229268;8332959292;0;1;1;1;1500
cmp2538;2088000;2100000;1.002116;1.881700;174.688560;153.813022;353.484063;35.388569;262.681022;17827766923;9474285436;40.593418;0;0;0;8;1424944;0;0;304050136;4590338;10395016172;0;1;1;1;1500
cmp2537;2088000;2100000;1.001504;1.045452;75.191409;147.505610;339.211458;33.544892;255.836667;22054500673;21095652345;32.062209;0;0;0;12;8455732;0;0;323640878;3649714;8114368716;0;1;1;1;1360
cmp2543;2088000;2100000;1.001483;1.437790;115.110207;152.970618;307.876189;35.641248;259.542252;20546279787;14290179324;38.477981;0;0;0;16;5669296;0;0;355480956;4462022;9775189604;0;1;1;1;1510
cmp2552;2094000;2100000;1.001391;0.673788;26.534013;75.525849;242.439845;22.903302;186.577597;20621489670;30605287161;38.250440;0;0;0;6;1945952;0;0;286744394;5616196;9785605380;0;1;1;1;1510
cmp2550;2088000;2100000;1.001970;1.092654;84.613560;149.392659;342.831257;32.166622;261.944244;20755183417;18995198365;40.801265;0;0;0;2;6058560;0;0;289878306;4050930;10458338428;0;1;1;1;1510
cmp2551;2088000;2100000;1.001602;2.091418;160.874749;146.622159;332.326646;32.936616;257.564779;20499693792;9801817436;41.647888;0;0;0;6;1166620;0;0;344574405;4247986;10627534892;0;1;1;1;1510
cmp2544;2091900;2100000;1.001709;1.324466;105.180592;153.504470;330.040894;34.389806;249.537791;20790627949;15697371884;44.793111;0;0;0;2;6373092;0;0;291121976;3352060;11506961016;0;1;1;1;1510
cmp2549;2088000;2100000;1.001707;1.385436;136.775137;149.286184;338.745727;33.418667;249.810329;16264456825;11739594101;37.052759;0;0;0;3;1146060;0;0;318165947;4436444;9443623188;0;1;1;1;1510
cmp2539;2088000;2100000;1.001913;1.972126;162.089216;156.677630;341.481478;35.250290;254.247241;20507723953;10398790772;38.819462;0;0;0;16;1526076;0;0;267603056;4507882;9961555444;0;1;1;1;1510
cmp2540;2088000;2100000;1.002254;2.688266;219.495926;155.397550;292.328175;34.824087;252.634118;20481781129;7618957374;32.303656;0;0;0;8;1510508;0;0;298517374;4523230;8215575464;0;1;1;1;1510
cmp2538;2088000;2100000;1.002516;1.883872;177.462602;156.236879;342.302900;35.698685;263.658141;17853331111;9476933876;40.137819;0;0;0;5;933144;0;0;330322008;4385156;10253518112;0;1;1;1;1510
cmp2537;2087700;2100000;1.001804;1.014172;73.614661;148.911775;333.968155;33.738823;256.999237;22067797234;21759426353;31.464220;0;0;0;6;7304968;0;0;301325501;3163042;7983203256;0;1;1;1;1370
cmp2552;2093400;2100000;1.001191;0.648765;24.639324;72.861955;248.011419;22.536661;185.575634;20624172026;31789888795;36.259416;0;0;0;3;1948192;0;0;279132830;5006898;9267232052;0;1;1;1;1520
cmp2543;2088000;2100000;1.001783;1.436515;116.405336;154.594298;342.308698;35.817246;260.377649;20521263950;14285454601;38.084116;0;0;0;9;4569212;0;0;321747384;4095652;9709591960;0;1;1;1;1520
cmp2550;2088000;2100000;1.001870;1.095438;84.934114;149.578455;338.071041;32.216673;261.858806;20753238530;18945151572;39.717416;0;0;0;13;5769928;0;0;258281243;3959310;10203485296;0;1;1;1;1520
cmp2551;2088000;2100000;1.002002;2.253863;173.657805;146.789738;336.938584;32.935744;257.449612;20497320644;9094308287;40.797801;0;0;0;9;1191020;0;0;305620033;3923474;10447018652;0;1;1;1;1520
cmp2544;2087700;2100000;1.002009;1.332429;105.990146;153.577571;325.108193;34.472600;249.612316;20771985252;15589560916;43.951599;0;0;0;16;5921360;0;0;268054085;3104408;11312369092;0;1;1;1;1520
cmp2549;2088000;2100000;1.001907;1.435596;141.534687;149.013757;330.245521;33.412473;249.787037;16260081814;11326366928;35.942751;0;0;0;3;1221092;0;0;293055861;4130512;9178245896;0;1;1;1;1520
cmp2539;2088000;2100000;1.001913;1.970096;161.341931;156.081439;321.005221;35.200592;254.163678;20503191500;10407202906;37.926879;0;0;0;6;1401576;0;0;244194659;4308794;9749948748;0;1;1;1;1520
cmp2540;2088000;2100000;1.001554;2.833920;229.429231;154.115137;338.293091;34.626543;252.447562;20471914984;7223886548;32.847455;0;0;0;5;861420;0;0;270814650;4129958;8381696524;0;1;1;1;1520
cmp2538;2088000;2100000;1.001916;1.857454;173.598784;154.902838;347.164732;35.531653;263.519706;17830433168;9599395326;40.004790;0;0;0;8;968876;0;0;312853197;4511844;10229413292;0;1;1;1;1520
cmp2537;2088300;2100000;1.001504;1.031217;73.851512;146.792304;308.702550;33.458683;255.443594;22041777779;21374528245;31.916585;0;0;0;6;7424680;0;0;337378643;3577500;8063354496;0;1;1;1;1380
cmp2552;2097000;2100000;1.001292;0.664582;25.872242;74.688983;257.143000;22.769418;186.442492;20626785931;31037224303;37.741030;0;0;0;9;1810596;0;0;280426494;5473352;9656966612;0;1;1;1;1530
cmp2543;2088000;2100000;1.001783;1.357755;107.915608;151.915352;340.514563;35.482957;259.741026;20559484222;15142268110;38.318326;0;0;0;9;4740016;0;0;352601920;4420872;9739986524;0;1;1;1;1530
cmp2550;2088000;2100000;1.001570;1.079897;83.291050;148.787500;348.877497;32.073612;261.634530;20745864156;19210967725;40.692703;0;0;0;10;6399388;0;0;289819703;4158826;10425039576;0;1;1;1;1530
cmp2551;2088000;2100000;1.001602;2.152687;164.835525;146.143825;334.390474;32.840811;257.113617;20526053324;9535083251;41.333431;0;0;0;9;977668;0;0;313573783;4423470;10575663532;0;1;1;1;1530
cmp2544;2090100;2100000;1.001409;1.321385;104.458117;152.805014;332.118246;34.386712;249.424262;20784349525;15729209691;44.758541;0;0;0;8;7054336;0;0;294672107;3603318;11489833128;0;1;1;1;1530
cmp2549;2088000;2100000;1.001407;1.374892;134.893512;148.821060;300.766412;33.367899;249.420161;16309933572;11862704037;36.970199;0;0;0;9;1582552;0;0;301319623;4355366;9435427884;0;1;1;1;1530
cmp2539;2088000;2100000;1.001813;1.928186;158.449039;156.547113;341.477399;35.247713;254.224702;20492316076;10627769282;38.652839;0;0;0;13;2174660;0;0;273813712;4308066;9909947808;0;1;1;1;1530
cmp2540;2088000;2100000;1.001654;2.615282;213.434979;155.519329;337.173380;34.829928;252.802448;20495337981;7836760070;33.129800;0;0;0;8;1384908;0;0;299453429;4314384;8427639416;0;1;1;1;1530
cmp2538;2088000;2100000;1.001816;1.928419;181.418622;156.373145;350.739093;35.761161;263.851676;17880083240;9271886303;40.875553;0;0;0;2;939456;0;0;331747139;4421178;10439149716;0;1;1;1;1530
cmp2537;2088300;2100000;1.001604;1.047800;75.361517;147.311050;351.877318;33.584108;255.087011;22027240898;21022371077;31.580104;0;0;0;9;7780704;0;0;304486093;2925244;8008693520;0;1;1;1;1390
cmp2552;2087700;2100000;1.001591;0.661062;25.217217;73.109176;232.676019;22.543970;184.779538;20611395835;31179216448;35.446905;0;0;0;6;2010320;0;0;262318592;4723598;9073925220;0;1;1;1;1540
cmp2543;2088000;2100000;1.001883;1.469408;117.603700;152.853407;347.158700;35.645259;258.578045;20545343406;13982055242;37.629649;0;0;0;9;4692912;0;0;330584616;3763282;9582144984;0;1;1;1;1540
cmp2550;2088000;2100000;1.001670;1.155867;89.059816;148.650821;341.901325;32.067564;260.038124;20749986724;17951884916;39.148289;0;0;0;10;4181804;0;0;266523046;3661570;10045019604;0;1;1;1;1540
cmp2551;2088000;2100000;1.001702;2.269225;173.347044;145.616418;334.451996;32.731834;255.574684;20502638151;9035082875;39.714112;0;0;0;9;1382272;0;0;303199994;3783024;10160500400;0;1;1;1;1540
cmp2544;2088000;2100000;1.002109;1.399644;110.680605;152.765856;328.777043;34.380235;248.052881;20786784014;14851478584;43.117602;0;0;0;10;6165152;0;0;265044153;3040990;11096419640;0;1;1;1;1540
cmp2549;2088000;2100000;1.001907;1.474787;144.155232;148.067920;322.027191;33.279289;247.995110;16296230505;11049883962;35.929064;0;0;0;6;1240280;0;0;291663402;3832526;9176308480;0;1;1;1;1540
cmp2539;2088000;2100000;1.001813;2.069849;167.691150;154.322640;287.983599;34.923631;251.849821;20490136940;9899338306;37.109848;0;0;0;9;1798200;0;0;244251676;3925276;9533482532;0;1;1;1;1540
cmp2540;2088000;2100000;1.001954;2.832528;226.579284;152.323557;331.968002;34.345220;250.161067;20486556678;7232604198;31.794226;0;0;0;5;930364;0;0;269367662;3885256;8109070600;0;1;1;1;1540
cmp2538;2088000;2100000;1.001916;1.935614;178.073744;152.943579;330.545974;35.318286;261.029981;17884681845;9239799367;39.222087;0;0;0;2;677856;0;0;301974440;4165362;10034560432;0;1;1;1;1540
cmp2537;2088000;2100000;1.001904;0.997245;71.902114;147.702425;326.083706;33.604519;256.047497;22038099383;22098974366;31.245689;0;0;0;12;7633564;0;0;313966411;3368446;7913240264;0;1;1;1;1400
cmp2552;2091900;2100000;1.001291;0.657850;25.659577;74.862240;249.128675;22.808134;186.677650;20634816548;31367050409;37.602907;0;0;0;9;1591808;0;0;280676023;5304568;9620708492;0;1;1;1;1550
cmp2543;2088000;2100000;1.001983;1.394622;111.717395;153.052812;347.501704;35.631975;259.898312;20555939478;14739431577;38.195552;0;0;0;9;4764084;0;0;343182960;4315408;9719130600;0;1;1;1;1550
cmp2551;2088000;2100000;1.001602;2.193669;168.521125;146.536080;304.355075;32.906488;257.401864;20514274366;9351581311;41.429855;0;0;0;16;1468632;0;0;327695735;4230032;10586659544;0;1;1;1;1550
cmp2550;2088000;2100000;1.001670;1.073707;82.869532;148.900466;313.580452;32.156783;261.820245;20749681382;19325274207;39.921574;0;0;0;13;4581752;0;0;279863588;4022732;10234752724;0;1;1;1;1550
cmp2544;2088600;2100000;1.001709;1.306812;103.310025;152.875933;298.072834;34.431783;249.712949;20799430406;15916155913;44.263209;0;0;0;10;6761668;0;0;295561430;3485280;11362313704;0;1;1;1;1550
cmp2549;2088000;2100000;1.001807;1.396814;137.119312;149.204421;325.333720;33.442738;249.673055;16349540439;11704877386;37.162747;0;0;0;9;1483936;0;0;313678189;4232612;9477944568;0;1;1;1;1550
cmp2539;2088000;2100000;1.001413;2.015305;166.186978;157.240887;334.549581;35.347320;254.311383;20503236540;10173765416;38.855581;0;0;0;13;1711600;0;0;275351280;4433154;9958108156;0;1;1;1;1550
cmp2540;2088000;2100000;1.001954;2.733886;224.324065;156.287271;345.841722;34.886093;253.132476;20491605516;7495412286;33.126120;0;0;0;11;1280948;0;0;288093071;4223046;8440839416;0;1;1;1;1550
cmp2538;2088000;2100000;1.001916;1.899442;179.494762;157.291552;313.882133;35.872565;264.342618;17906506688;9427244203;40.556315;0;0;0;8;1077484;0;0;325608457;4328042;10362148460;0;1;1;1;1550
cmp2552;2087100;2100000;1.001491;0.525284;13.653778;49.971974;202.699893;18.625784;170.513921;20673546854;39356888431;24.123028;0;0;0;3;1052736;0;0;166531398;3418790;6186629876;0;1;1;1;1560
cmp2543;2088000;2100000;1.001683;0.724513;40.013417;105.802071;322.641195;28.662148;237.245912;20604641286;28439286748;25.326794;0;0;0;6;2867484;0;0;195776144;2920334;6474598916;0;1;1;1;1560
cmp2550;2088000;2100000;1.001770;0.658541;46.204022;101.884471;323.814980;25.170272;238.415766;15619922206;23718982910;26.619957;0;0;0;7;2554312;0;0;165879110;2755558;6846461488;0;1;1;1;1560
cmp2544;2087400;2100000;1.001709;0.708779;38.253550;104.539351;306.975786;27.388989;227.472893;20833416644;29393387006;29.069648;0;0;0;8;3687496;0;0;176649600;2299588;7480346776;0;1;1;1;1560
cmp2549;2088000;2100000;1.001807;0.714404;47.442319;101.280463;315.038819;26.409683;226.530242;16405426409;22963790529;24.018720;0;0;0;6;798968;0;0;191536539;2939454;6136860572;0;1;1;1;1560
cmp2551;2088000;2100000;1.005302;0.812067;42.228995;99.528376;315.560325;26.428077;235.949032;20659724415;25440897065;27.060933;0;0;0;6;753528;0;0;187118233;2842558;6968337984;0;1;1;1;1560
cmp2539;2088000;2100000;1.001913;0.771645;42.259721;104.561778;321.746834;27.622610;233.218345;20539693892;26618053743;24.716341;0;0;0;6;983484;0;0;151131184;2994954;6361634740;0;1;1;1;1560
cmp2540;2088000;2100000;1.001854;0.810685;43.372029;102.345786;304.662434;26.789878;230.651467;20578636323;25384271587;20.634356;0;0;0;2;654620;0;0;172681866;2869702;5263957136;0;1;1;1;1560
cmp2538;2088000;2100000;1.001616;0.746900;45.759136;102.365423;326.536118;27.924910;238.726395;17969637512;24058945851;25.667108;0;0;0;2;743836;0;0;189721136;2924658;6572027636;0;1;1;1;1560
cmp2537;2088000;2100000;1.001604;0.566080;23.201177;120.801556;332.593687;35.153213;327.530132;31698347082;55996205071;25.098992;0;0;0;9;6474024;0;0;221623731;2751474;6384745756;0;1;1;1;1410
cmp2552;2091000;2100000;1.001891;0.346021;0.017991;0.100512;183.856336;10.188908;140.011383;20796242166;60101089875;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1570
cmp2543;2278200;2100000;1.001483;0.333092;0.020490;0.129923;238.612937;13.193313;217.376288;22712315875;68186275132;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1570
cmp2550;2088000;2100000;1.001470;0.333234;0.029062;0.127672;237.332792;9.973468;191.728135;15741741704;47239324533;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1570
cmp2544;2277900;2100000;1.001409;0.333443;0.020830;0.133373;250.333330;12.246486;205.559508;22957272910;68849225920;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1570
cmp2549;2088000;2100000;1.001507;0.332858;0.027012;0.124878;228.840184;11.537203;181.080029;16547632237;49713757838;0.000000;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1570
